antibody_id,tissue_name,cellular_component,level_a,level_b,level_c
827,A-431,Nucleus,nucleus,nucleoplasm,nucleus
827,U-2 OS,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
827,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
827,U-251 MG,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
827,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
834,A-431,Cytosol,cytosol,cytosol,cytoplasm
834,A-431,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
834,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
834,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
836,A-431,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
836,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
836,U-2 OS,Vesicles,vesicles,vesicles,secretory
836,U-251 MG,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
837,A-431,Cytosol,cytosol,cytosol,cytoplasm
837,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
837,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
838,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
838,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
838,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
841,A-431,Cytosol,cytosol,cytosol,cytoplasm
841,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
841,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
842,Hep G2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
842,RH-30,Cytosol,cytosol,cytosol,cytoplasm
842,RH-30,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
842,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
843,A-431,Actin_filaments,actin_filaments,actin_filaments,filaments
843,A-431,Nucleus,nucleus,nucleoplasm,nucleus
843,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
843,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
843,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
843,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
846,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
846,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
846,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
850,SiHa,Nucleoli,nucleoli,nucleoli,nucleoli
850,SiHa,Nucleus,nucleus,nucleoplasm,nucleus
850,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
850,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
851,A-431,Cytosol,cytosol,cytosol,cytoplasm
851,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
851,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
851,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
861,A-431,Nucleus,nucleus,nucleoplasm,nucleus
861,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
861,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
864,A-431,Cytosol,cytosol,cytosol,cytoplasm
864,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
864,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
866,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
866,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
866,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
867,A-431,Cytosol,cytosol,cytosol,cytoplasm
867,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
867,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
868,A-431,Cytosol,cytosol,cytosol,cytoplasm
868,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
868,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
869,A-431,Cytosol,cytosol,cytosol,cytoplasm
869,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
869,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
869,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
869,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
869,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
871,HaCaT,Centrosome,centrosome,microtubule_organizing_center,filaments
871,HaCaT,Cytosol,cytosol,cytosol,cytoplasm
871,MCF7,Cytosol,cytosol,cytosol,cytoplasm
871,MCF7,Microtubules,microtubules,microtubules,filaments
871,U-2 OS,Centrosome,centrosome,microtubule_organizing_center,filaments
871,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
872,A-431,Cytosol,cytosol,cytosol,cytoplasm
872,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
872,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
872,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
872,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
872,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
880,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
880,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
882,A-431,Cytosol,cytosol,cytosol,cytoplasm
882,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
882,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
882,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
882,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
882,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
882,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
882,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
882,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
887,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
888,A-431,Cytosol,cytosol,cytosol,cytoplasm
888,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
888,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
888,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
888,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
888,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
898,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
898,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
898,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
903,A-431,Cytosol,cytosol,cytosol,cytoplasm
903,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
903,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
907,A-431,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
907,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
907,SiHa,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
907,SiHa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
909,RH-30,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
909,RH-30,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
909,RH-30,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
909,SiHa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
909,SiHa,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
909,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
909,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
909,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
911,A-431,Cytosol,cytosol,cytosol,cytoplasm
911,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
911,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
911,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
913,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
913,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
913,U-2 OS,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
913,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
913,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
913,U-251 MG,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
913,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
913,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
914,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
914,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
914,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
916,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
916,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
916,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
916,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
916,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
927,Hep G2,Vesicles,vesicles,vesicles,secretory
931,A-431,Cytosol,cytosol,cytosol,cytoplasm
931,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
931,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
931,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
931,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
932,PC-3,Nucleoli,nucleoli,nucleoli,nucleoli
932,PC-3,Nucleus,nucleus,nucleoplasm,nucleus
932,RT4,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
937,SK-MEL-30,Vesicles,vesicles,vesicles,secretory
939,MCF7,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
939,MCF7,Nucleus,nucleus,nucleoplasm,nucleus
942,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
942,A-431,Nucleus,nucleus,nucleoplasm,nucleus
942,A549,Nucleoli,nucleoli,nucleoli,nucleoli
942,A549,Nucleus,nucleus,nucleoplasm,nucleus
943,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
943,A-431,Nucleus,nucleus,nucleoplasm,nucleus
943,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
943,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
943,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
943,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
943,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
944,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
944,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
944,A-431,Nucleus,nucleus,nucleoplasm,nucleus
944,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
944,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
944,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
944,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
944,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
944,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
948,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
951,A-431,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
951,ASC TERT1,Vesicles,vesicles,vesicles,secretory
953,RH-30,Centrosome,centrosome,microtubule_organizing_center,filaments
953,RH-30,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
956,A-431,Nucleus,nucleus,nucleoplasm,nucleus
956,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
962,A-431,Cytosol,cytosol,cytosol,cytoplasm
962,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
962,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
962,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
962,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
962,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
962,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
962,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
962,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
967,A-431,Cytosol,cytosol,cytosol,cytoplasm
967,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
967,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
967,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
967,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
967,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
974,A-431,Cytosol,cytosol,cytosol,cytoplasm
974,A-431,Microtubules,microtubules,microtubules,filaments
974,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
974,U-2 OS,Microtubules,microtubules,microtubules,filaments
974,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
974,U-251 MG,Microtubules,microtubules,microtubules,filaments
974,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
980,A-431,Cytosol,cytosol,cytosol,cytoplasm
980,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
980,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
980,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
981,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
981,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
981,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
982,A-431,Cytosol,cytosol,cytosol,cytoplasm
982,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
982,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
982,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
988,A-431,Cytosol,cytosol,cytosol,cytoplasm
988,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
988,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
992,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
992,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
992,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
993,A-431,Cytosol,cytosol,cytosol,cytoplasm
993,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
993,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
993,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
993,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
993,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
993,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
994,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
994,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
994,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
994,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
996,A-431,Cytosol,cytosol,cytosol,cytoplasm
996,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
996,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
996,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
996,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
996,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
996,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1022,A-431,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
1022,A-431,Nucleus,nucleus,nucleoplasm,nucleus
1022,U-2 OS,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
1022,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
1022,U-251 MG,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
1022,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
1023,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
1023,A-431,Nucleus,nucleus,nucleoplasm,nucleus
1023,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
1023,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
1023,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
1023,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
1027,CACO-2,Vesicles,vesicles,vesicles,secretory
1027,SH-SY5Y,Vesicles,vesicles,vesicles,secretory
1027,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1027,U-2 OS,Vesicles,vesicles,vesicles,secretory
1030,Hep G2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1030,RH-30,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1031,A-431,Cytosol,cytosol,cytosol,cytoplasm
1031,A-431,Nucleus,nucleus,nucleoplasm,nucleus
1031,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1031,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
1031,U-251 MG,Centrosome,centrosome,microtubule_organizing_center,filaments
1031,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1031,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1040,A-431,Cytosol,cytosol,cytosol,cytoplasm
1040,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1040,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1040,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1045,A-431,Cytosol,cytosol,cytosol,cytoplasm
1045,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1045,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1045,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1048,HUVEC TERT2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1048,HUVEC TERT2,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1060,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1063,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
1063,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
1063,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
1075,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1075,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1075,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1077,A-431,Cytosol,cytosol,cytosol,cytoplasm
1077,A-431,Nucleus,nucleus,nucleoplasm,nucleus
1077,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1077,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
1077,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1077,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
1078,A-431,Cytosol,cytosol,cytosol,cytoplasm
1078,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1078,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1078,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1078,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1078,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1078,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1078,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1079,RT4,Cytosol,cytosol,cytosol,cytoplasm
1079,RT4,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1079,SiHa,Cytosol,cytosol,cytosol,cytoplasm
1079,SiHa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1079,SiHa,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1079,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1079,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1081,A-431,Vesicles,vesicles,vesicles,secretory
1081,U-2 OS,Vesicles,vesicles,vesicles,secretory
1081,U-251 MG,Vesicles,vesicles,vesicles,secretory
1083,A-431,Focal_adhesion_sites,focal_adhesion_sites,,
1083,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1083,MCF7,Focal_adhesion_sites,focal_adhesion_sites,,
1083,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1083,U-2 OS,Focal_adhesion_sites,focal_adhesion_sites,,
1083,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1097,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
1097,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
1097,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
1097,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
1117,Hep G2,Vesicles,vesicles,vesicles,secretory
1117,SiHa,Vesicles,vesicles,vesicles,secretory
1117,U-2 OS,Vesicles,vesicles,vesicles,secretory
1122,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1122,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1122,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1125,A549,Vesicles,vesicles,vesicles,secretory
1125,MCF7,Vesicles,vesicles,vesicles,secretory
1125,U-2 OS,Vesicles,vesicles,vesicles,secretory
1130,A-431,Cytosol,cytosol,cytosol,cytoplasm
1130,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1130,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1140,CACO-2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1140,CACO-2,Vesicles,vesicles,vesicles,secretory
1140,RT4,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1140,RT4,Vesicles,vesicles,vesicles,secretory
1141,HeLa,Mitochondria,mitochondria,mitochondria,cytoplasm
1141,MCF7,Mitochondria,mitochondria,mitochondria,cytoplasm
1150,HeLa,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1150,SiHa,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1154,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1154,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1154,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1154,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1164,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
1164,A-431,Nucleus,nucleus,nucleoplasm,nucleus
1164,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1164,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
1164,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
1164,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
1169,A-431,Vesicles,vesicles,vesicles,secretory
1169,U-2 OS,Vesicles,vesicles,vesicles,secretory
1169,U-251 MG,Vesicles,vesicles,vesicles,secretory
1170,A-431,Cytosol,cytosol,cytosol,cytoplasm
1170,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1170,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1170,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1170,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1170,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1171,A-431,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
1171,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1171,U-2 OS,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
1171,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1173,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
1173,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1173,A-431,Vesicles,vesicles,vesicles,secretory
1173,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
1176,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1176,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1176,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1183,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1183,A-431,Vesicles,vesicles,vesicles,secretory
1183,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1183,U-2 OS,Vesicles,vesicles,vesicles,secretory
1183,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1183,U-251 MG,Vesicles,vesicles,vesicles,secretory
1196,A-431,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
1196,A-431,Cytosol,cytosol,cytosol,cytoplasm
1196,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1198,A-431,Vesicles,vesicles,vesicles,secretory
1198,U-2 OS,Vesicles,vesicles,vesicles,secretory
1198,U-251 MG,Vesicles,vesicles,vesicles,secretory
1204,A-431,Cytosol,cytosol,cytosol,cytoplasm
1204,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
1204,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1204,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
1204,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1204,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
1208,A-431,Cytosol,cytosol,cytosol,cytoplasm
1208,A-431,Vesicles,vesicles,vesicles,secretory
1208,U-2 OS,Vesicles,vesicles,vesicles,secretory
1209,A-431,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
1209,U-2 OS,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
1209,U-251 MG,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
1214,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1214,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1214,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1214,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
1216,A-431,Cytosol,cytosol,cytosol,cytoplasm
1216,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1216,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1218,A-431,Cytosol,cytosol,cytosol,cytoplasm
1218,A-431,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1218,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
1218,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1218,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
1218,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
1220,U-2 OS,Vesicles,vesicles,vesicles,secretory
1220,U-251 MG,Vesicles,vesicles,vesicles,secretory
1221,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1221,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1221,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
1223,A-431,Vesicles,vesicles,vesicles,secretory
