antibody_id,ensg_id,level_c,prest_id
14351,ENSG00000198018,nucleus,2110517
14362,ENSG00000165474,cytoplasm,2150199
14394,ENSG00000166881,nucleus,2150208
14431,ENSG00000135709,cytoplasm,2050167
14461,ENSG00000095059,nucleus,1720006
14467,ENSG00000185909,cytoplasm,1820142
14480,ENSG00000171204,cytoplasm,2110429
14483,ENSG00000180776,cytoplasm,2150274
14484,ENSG00000111432,nucleus,2090027
14485,ENSG00000111432,nucleus,2090028
14492,ENSG00000172572,cytoplasm,2050171
14526,ENSG00000176834,cytoplasm,2110385
14545,ENSG00000114859,cytoplasm,2110097
14561,ENSG00000112697,cytoplasm,2110084
14570,ENSG00000166398,nucleus,2050367
14589,ENSG00000154174,cytoplasm,2110275
14600,ENSG00000145416,cytoplasm,2110238
14657,ENSG00000173540,nucleus,1370188
14713,ENSG00000157800,cytoplasm,2180071
14716,ENSG00000058799,nucleus,2140013
14725,ENSG00000069188,nucleus,1950089
14760,ENSG00000148123,nucleus,2180046
14865,ENSG00000177311,nucleus,2200017
14906,ENSG00000114850,cytoplasm,2150030
14933,ENSG00000132481,cytoplasm,2050153
14979,ENSG00000148123,nucleus,2180045
15004,ENSG00000175354,nucleus,1951916
15007,ENSG00000176903,cytoplasm,140400
15015,ENSG00000142186,cytoplasm,2210159
15050,ENSG00000138071,cytoplasm,2210146
15061,ENSG00000143105,nucleus,2150095
15064,ENSG00000151475,cytoplasm,2110259
15096,ENSG00000137145,cytoplasm,2210134
15127,ENSG00000136731,cytoplasm,1950914
15135,ENSG00000185158,cytoplasm,1952123
15142,ENSG00000136636,cytoplasm,2010039
15257,ENSG00000137275,cytoplasm,2210137
15258,ENSG00000102935,nucleus,2250064
15273,ENSG00000104312,cytoplasm,2210013
15280,ENSG00000160325,nucleus,2110295
15284,ENSG00000071794,nucleus,2250035
15291,ENSG00000101115,nucleus,2250058
15313,ENSG00000103034,cytoplasm,2060012
15319,ENSG00000165244,nucleus,2200073
15324,ENSG00000183943,nucleus,2210206
15328,ENSG00000066422,nucleus,2250027
15329,ENSG00000164463,nucleus,2200070
15475,ENSG00000086991,nucleus,2170028
15514,ENSG00000135632,cytoplasm,2250145
15536,ENSG00000084754,cytoplasm,2120004
15543,ENSG00000124177,nucleus,2250108
15551,ENSG00000181722,nucleus,2250272
15555,ENSG00000165238,cytoplasm,2210244
15564,ENSG00000076944,cytoplasm,2010012
15593,ENSG00000126653,nucleus,2050128
15598,ENSG00000138193,cytoplasm,2050264
15599,ENSG00000124299,nucleus,2010032
15608,ENSG00000097033,cytoplasm,2050034
15632,ENSG00000171155,cytoplasm,232790
15640,ENSG00000134198,nucleus,2050163
15672,ENSG00000164841,cytoplasm,2110358
15718,ENSG00000154511,cytoplasm,1951197
15736,ENSG00000080819,cytoplasm,2010015
15750,ENSG00000114904,nucleus,2210033
15752,ENSG00000125827,nucleus,252381
15784,ENSG00000138433,nucleus,2200055
15801,ENSG00000109685,nucleus,2250083
15810,ENSG00000157540,cytoplasm,2210202
15816,ENSG00000015171,nucleus,2250004
15825,ENSG00000065526,nucleus,2250025
15853,ENSG00000137075,nucleus,2050254
15876,ENSG00000152137,cytoplasm,2210195
15890,ENSG00000171045,nucleus,1951732
15964,ENSG00000196277,cytoplasm,2090297
15968,ENSG00000125991,nucleus,2110143
15984,ENSG00000181234,cytoplasm,1951949
15994,ENSG00000137463,cytoplasm,1950953
16043,ENSG00000198586,nucleus,2210218
16480,ENSG00000156026,cytoplasm,2140082
16481,ENSG00000185621,cytoplasm,1952141
16496,ENSG00000086232,nucleus,2210100
16499,ENSG00000104312,cytoplasm,2210014
16506,ENSG00000143570,cytoplasm,2180170
16514,ENSG00000138075,nucleus,2170020
16566,ENSG00000136147,nucleus,2250148
16583,ENSG00000276045,cytoplasm,2140280
16585,ENSG00000185475,nucleus,2140296
16592,ENSG00000105983,cytoplasm,2170084
16593,ENSG00000182362,nucleus,2280119
16603,ENSG00000183864,cytoplasm,220047
16610,ENSG00000120733,nucleus,2250096
16666,ENSG00000056097,nucleus,2250021
16699,ENSG00000094916,nucleus,2240010
16711,ENSG00000168763,cytoplasm,2140138
16736,ENSG00000165512,nucleus,2250316
16737,ENSG00000163104,nucleus,2250296
16739,ENSG00000166974,nucleus,2360149
16747,ENSG00000158079,nucleus,2220032
16800,ENSG00000179134,cytoplasm,2250263
16808,ENSG00000184307,nucleus,2180184
16815,ENSG00000181722,nucleus,2250271
16832,ENSG00000160633,nucleus,2250281
16840,ENSG00000162391,nucleus,1951939
16841,ENSG00000151475,cytoplasm,2110260
16845,ENSG00000076201,nucleus,2220007
16865,ENSG00000134030,cytoplasm,2360109
16894,ENSG00000160255,cytoplasm,1310105
16908,ENSG00000114670,nucleus,1840052
16939,ENSG00000031698,cytoplasm,1390005
16953,ENSG00000172977,nucleus,1450526
16993,ENSG00000174136,nucleus,1920108
17012,ENSG00000101189,nucleus,1530014
17013,ENSG00000010244,nucleus,1450027
17015,ENSG00000143614,nucleus,1450342
17068,ENSG00000127838,cytoplasm,1950818
17079,ENSG00000137767,cytoplasm,1850077
17142,ENSG00000163946,nucleus,1470092
17160,ENSG00000135090,cytoplasm,1840217
17205,ENSG00000091436,cytoplasm,1840032
17224,ENSG00000167513,nucleus,1510034
17284,ENSG00000120948,nucleus,1450783
17287,ENSG00000138385,nucleus,2010045
17299,ENSG00000186001,cytoplasm,1952156
17319,ENSG00000185436,cytoplasm,1952135
17335,ENSG00000003756,nucleus,1720002
17340,ENSG00000161904,nucleus,1500013
17362,ENSG00000133106,cytoplasm,2110168
17370,ENSG00000100603,nucleus,140977
17379,ENSG00000159267,cytoplasm,2280036
17384,ENSG00000067066,nucleus,2240001
17389,ENSG00000110931,cytoplasm,2210022
17430,ENSG00000214253,cytoplasm,1950377
17578,ENSG00000204574,cytoplasm,2010041
17589,ENSG00000180488,cytoplasm,1952008
17636,ENSG00000121871,cytoplasm,2110128
17639,ENSG00000135317,cytoplasm,2110177
17719,ENSG00000147459,cytoplasm,2050301
17757,ENSG00000161544,nucleus,2050331
17762,ENSG00000145332,nucleus,2050299
17857,ENSG00000101577,cytoplasm,2050041
17861,ENSG00000141161,cytoplasm,2050281
17880,ENSG00000092203,nucleus,140500
17896,ENSG00000106105,cytoplasm,2440240
17899,ENSG00000060491,nucleus,2300002
17911,ENSG00000183258,nucleus,2320240
17919,ENSG00000117448,cytoplasm,2350016
17925,ENSG00000142867,nucleus,2320110
17926,ENSG00000158019,cytoplasm,2320152
17950,ENSG00000197147,nucleus,2150317
17961,ENSG00000257103,cytoplasm,2050050
17962,ENSG00000107968,cytoplasm,2050067
17963,ENSG00000118473,cytoplasm,2050105
18011,ENSG00000003756,nucleus,1720001
18014,ENSG00000138760,cytoplasm,2110207
18015,ENSG00000142166,cytoplasm,2110215
18024,ENSG00000176018,cytoplasm,1951810
18029,ENSG00000105929,cytoplasm,2150006
18032,ENSG00000143028,nucleus,2150094
18084,ENSG00000197136,cytoplasm,2140214
18116,ENSG00000151239,cytoplasm,2210160
18126,ENSG00000135387,cytoplasm,2100027
18168,ENSG00000174669,nucleus,2180241
18169,ENSG00000105173,nucleus,2360038
18173,ENSG00000164284,cytoplasm,2110347
18191,ENSG00000130766,cytoplasm,2100017
18193,ENSG00000151414,nucleus,2210194
18195,ENSG00000070761,nucleus,2250033
18205,ENSG00000183128,nucleus,2140286
18209,ENSG00000169118,cytoplasm,2210251
18221,ENSG00000133878,nucleus,2220022
18237,ENSG00000198105,nucleus,2250407
18246,ENSG00000114416,cytoplasm,2320037
18253,ENSG00000185104,nucleus,2320289
18286,ENSG00000159055,cytoplasm,2280005
18295,ENSG00000204842,cytoplasm,2250431
18304,ENSG00000138757,cytoplasm,2290092
18319,ENSG00000156304,nucleus,2280294
18402,ENSG00000124571,nucleus,2290073
18403,ENSG00000265241,nucleus,2290080
18415,ENSG00000100373,nucleus,2340072
18425,ENSG00000138757,cytoplasm,2290093
18475,ENSG00000108848,nucleus,2320013
18476,ENSG00000164022,cytoplasm,2310067
18484,ENSG00000108848,nucleus,2320015
18485,ENSG00000113761,nucleus,2320033
18524,ENSG00000110717,cytoplasm,590020
18531,ENSG00000170345,nucleus,140799
18668,ENSG00000156304,nucleus,2280295
18671,ENSG00000136518,nucleus,2300027
18797,ENSG00000100288,cytoplasm,2340208
18799,ENSG00000089154,cytoplasm,2350005
18811,ENSG00000062598,cytoplasm,2320212
18821,ENSG00000187792,cytoplasm,2340166
18830,ENSG00000168522,cytoplasm,400121
18844,ENSG00000128342,cytoplasm,2340093
18864,ENSG00000164916,nucleus,2200072
18883,ENSG00000168066,nucleus,360258
18886,ENSG00000166681,cytoplasm,232771
18890,ENSG00000160408,nucleus,370169
18903,ENSG00000198055,cytoplasm,2210216
18923,ENSG00000105379,cytoplasm,2370037
18944,ENSG00000140105,cytoplasm,141609
18954,ENSG00000134684,cytoplasm,2320095
18981,ENSG00000010539,cytoplasm,2250001
18987,ENSG00000159692,nucleus,2410011
18990,ENSG00000140374,cytoplasm,2380029
18991,ENSG00000178952,cytoplasm,2380038
18993,ENSG00000140374,cytoplasm,2380028
18997,ENSG00000004864,cytoplasm,2440020
19007,ENSG00000111716,cytoplasm,2430022
19032,ENSG00000138336,nucleus,2420047
19043,ENSG00000106400,nucleus,2440278
19051,ENSG00000108091,cytoplasm,2420015
19060,ENSG00000138698,cytoplasm,2420058
19077,ENSG00000008226,cytoplasm,2380006
19080,ENSG00000042493,nucleus,2370010
19098,ENSG00000106305,cytoplasm,2440262
19113,ENSG00000131018,nucleus,2370073
19142,ENSG00000142156,cytoplasm,2280252
19149,ENSG00000171223,nucleus,360278
19150,ENSG00000118260,nucleus,520163
19182,ENSG00000177565,nucleus,2110404
19253,ENSG00000135930,cytoplasm,1720016
19355,ENSG00000127399,nucleus,2440361
19360,ENSG00000113593,nucleus,2260041
19371,ENSG00000122729,cytoplasm,2470195
19461,ENSG00000177409,cytoplasm,2440743
19481,ENSG00000143294,nucleus,2420062
19486,ENSG00000168556,nucleus,2300042
19502,ENSG00000163993,nucleus,2350024
19514,ENSG00000105953,cytoplasm,2440198
19530,ENSG00000049246,cytoplasm,2250014
19535,ENSG00000006744,nucleus,2390001
19543,ENSG00000164466,cytoplasm,2140118
19545,ENSG00000175193,cytoplasm,2150252
19587,ENSG00000005007,nucleus,2290001
19589,ENSG00000198160,nucleus,2250413
19648,ENSG00000089154,cytoplasm,2350007
19657,ENSG00000128578,cytoplasm,2440392
19661,ENSG00000047410,nucleus,2290011
19663,ENSG00000047410,nucleus,2290010
19665,ENSG00000066739,nucleus,140717
19680,ENSG00000204178,cytoplasm,2150378
19687,ENSG00000079134,nucleus,2290025
19697,ENSG00000164985,nucleus,2420072
19709,ENSG00000106605,cytoplasm,2440302
19711,ENSG00000132434,cytoplasm,2440408
19714,ENSG00000146701,cytoplasm,2440505
19716,ENSG00000146701,cytoplasm,2440504
19725,ENSG00000171174,cytoplasm,2260133
19734,ENSG00000048828,cytoplasm,2470005
19743,ENSG00000157741,nucleus,2440595
19769,ENSG00000100106,cytoplasm,221444
19773,ENSG00000170776,cytoplasm,670274
19799,ENSG00000183684,nucleus,2250352
19824,ENSG00000162775,nucleus,2420065
19829,ENSG00000078053,cytoplasm,2440106
19832,ENSG00000161048,cytoplasm,2440641
19869,ENSG00000084207,cytoplasm,2350002
19907,ENSG00000158941,nucleus,2320159
19918,ENSG00000112208,nucleus,2320022
19951,ENSG00000184924,nucleus,2220090
20016,ENSG00000077684,cytoplasm,2320250
20025,ENSG00000170946,cytoplasm,2360160
20043,ENSG00000108654,nucleus,370027
20044,ENSG00000164754,nucleus,370183
20051,ENSG00000122970,cytoplasm,2330068
20065,ENSG00000166016,nucleus,2300037
20066,ENSG00000163644,cytoplasm,2220059
20071,ENSG00000184545,cytoplasm,2220089
20076,ENSG00000160633,nucleus,2250282
20078,ENSG00000178295,nucleus,2360177
20087,ENSG00000204947,nucleus,2440995
20091,ENSG00000033050,cytoplasm,2440068
20119,ENSG00000128607,nucleus,2440401
20122,ENSG00000157741,nucleus,2440593
20134,ENSG00000106608,cytoplasm,2440303
20215,ENSG00000157388,nucleus,510048
20225,ENSG00000105856,nucleus,2440166
20242,ENSG00000091128,cytoplasm,2440138
20253,ENSG00000149313,cytoplasm,2260108
20259,ENSG00000188986,nucleus,2470861
20273,ENSG00000136280,cytoplasm,2440484
20274,ENSG00000116128,nucleus,2420035
20291,ENSG00000119705,cytoplasm,141936
20322,ENSG00000158525,nucleus,2440615
20326,ENSG00000111266,nucleus,2220015
20337,ENSG00000138375,nucleus,2250157
20344,ENSG00000153015,nucleus,2260116
20347,ENSG00000105953,cytoplasm,2440199
20380,ENSG00000148337,nucleus,2470438
20382,ENSG00000148153,nucleus,2470401
20386,ENSG00000146858,cytoplasm,2440550
20397,ENSG00000146856,cytoplasm,2440543
20414,ENSG00000107185,cytoplasm,2470104
20444,ENSG00000101349,nucleus,1310028
20448,ENSG00000155636,nucleus,2330119
20449,ENSG00000061676,cytoplasm,2320210
20451,ENSG00000115866,cytoplasm,2370051
20461,ENSG00000197776,cytoplasm,140728
20463,ENSG00000160194,cytoplasm,590048
20470,ENSG00000222011,cytoplasm,2440802
20485,ENSG00000107371,nucleus,2470130
20487,ENSG00000156928,cytoplasm,2440586
20513,ENSG00000205085,nucleus,2441007
20514,ENSG00000134996,cytoplasm,2470248
20559,ENSG00000142864,cytoplasm,260175
20582,ENSG00000136270,cytoplasm,2320101
20603,ENSG00000127080,cytoplasm,2470220
20631,ENSG00000148334,cytoplasm,2470433
20632,ENSG00000173611,nucleus,2470665
20636,ENSG00000135248,cytoplasm,2440440
20638,ENSG00000112739,nucleus,2360064
20646,ENSG00000099381,nucleus,2510031
20856,ENSG00000126453,cytoplasm,2320076
20893,ENSG00000139154,nucleus,2510053
20961,ENSG00000137133,cytoplasm,2470373
20975,ENSG00000159915,nucleus,2510093
21032,ENSG00000108786,cytoplasm,2460009
21057,ENSG00000166147,cytoplasm,2050365
21079,ENSG00000115687,cytoplasm,2210039
21166,ENSG00000151612,nucleus,2510077
21175,ENSG00000106993,cytoplasm,2470092
21177,ENSG00000171097,cytoplasm,2470656
21211,ENSG00000167112,cytoplasm,2470571
21213,ENSG00000139613,nucleus,2250160
21226,ENSG00000240230,cytoplasm,2440899
21232,ENSG00000136819,nucleus,2470277
21234,ENSG00000159111,cytoplasm,2500616
21242,ENSG00000136819,nucleus,2470276
21293,ENSG00000151093,cytoplasm,2480066
21310,ENSG00000157653,cytoplasm,2470492
21327,ENSG00000188483,nucleus,2470836
21406,ENSG00000167113,cytoplasm,2470575
21410,ENSG00000109118,nucleus,2500276
21415,ENSG00000278259,cytoplasm,2500419
21425,ENSG00000132591,cytoplasm,2500549
21452,ENSG00000109118,nucleus,2500274
21453,ENSG00000141279,cytoplasm,2500450
21455,ENSG00000133195,nucleus,2500563
21465,ENSG00000028310,nucleus,2510009
21472,ENSG00000126882,nucleus,2470219
21485,ENSG00000141985,cytoplasm,2420059
21501,ENSG00000162999,nucleus,2220053
21504,ENSG00000156304,nucleus,2280296
21514,ENSG00000184792,cytoplasm,2340149
21537,ENSG00000173875,nucleus,340176
21554,ENSG00000205189,nucleus,2510319
21557,ENSG00000176994,nucleus,2501001
21560,ENSG00000182446,nucleus,2501159
21563,ENSG00000181222,nucleus,2501121
21571,ENSG00000136940,cytoplasm,2470337
21590,ENSG00000239704,cytoplasm,2500934
21598,ENSG00000278619,cytoplasm,2500334
21600,ENSG00000166716,nucleus,2250339
21611,ENSG00000004975,nucleus,2500011
21643,ENSG00000136463,cytoplasm,2500582
21646,ENSG00000136813,nucleus,2470270
21648,ENSG00000165688,cytoplasm,2470615
21661,ENSG00000178966,nucleus,2470700
21667,ENSG00000139718,nucleus,2510057
21679,ENSG00000159259,nucleus,2280031
21684,ENSG00000137073,cytoplasm,2470350
21768,ENSG00000184863,nucleus,2440836
21771,ENSG00000054938,cytoplasm,2330016
21777,ENSG00000127993,nucleus,2440373
21783,ENSG00000139726,cytoplasm,2410007
21794,ENSG00000136875,nucleus,2470292
21816,ENSG00000108559,nucleus,2500158
21844,ENSG00000148356,cytoplasm,2470445
21865,ENSG00000169093,cytoplasm,232774
21878,ENSG00000141543,nucleus,2500513
21882,ENSG00000141294,cytoplasm,2500455
21918,ENSG00000167011,nucleus,2441117
21921,ENSG00000116791,cytoplasm,2480048
21924,ENSG00000157680,nucleus,2440588
21946,ENSG00000182271,cytoplasm,1710005
21948,ENSG00000083454,cytoplasm,1950175
21989,ENSG00000141552,nucleus,2500515
21995,ENSG00000127884,cytoplasm,2480053
22001,ENSG00000092931,nucleus,2500097
22002,ENSG00000124523,cytoplasm,2260059
22015,ENSG00000109089,cytoplasm,2500243
22023,ENSG00000006282,nucleus,2500218
22029,ENSG00000174038,cytoplasm,2470671
22040,ENSG00000124813,nucleus,640034
22129,ENSG00000135766,cytoplasm,1370125
22133,ENSG00000067369,nucleus,1450064
22134,ENSG00000115966,nucleus,360087
22145,ENSG00000108381,cytoplasm,2500117
22151,ENSG00000115252,nucleus,1920044
22243,ENSG00000165698,cytoplasm,2470620
22248,ENSG00000136875,nucleus,2470290
22275,ENSG00000131711,cytoplasm,670187
22282,ENSG00000139154,nucleus,2510052
22283,ENSG00000148143,nucleus,2470399
22476,ENSG00000127884,cytoplasm,2480054
22483,ENSG00000129167,cytoplasm,1220002
22522,ENSG00000125445,cytoplasm,2500327
22531,ENSG00000121104,nucleus,2500302
22534,ENSG00000171861,cytoplasm,2500989
22786,ENSG00000138867,nucleus,2340100
22800,ENSG00000188895,nucleus,2501369
22815,ENSG00000095321,nucleus,2470046
22824,ENSG00000125877,cytoplasm,2260062
22849,ENSG00000184619,nucleus,2501240
22857,ENSG00000266714,cytoplasm,2501506
22905,ENSG00000108387,nucleus,2500121
22911,ENSG00000148399,nucleus,2470457
22918,ENSG00000167183,cytoplasm,2500769
22923,ENSG00000011451,nucleus,2510003
22934,ENSG00000141295,nucleus,2500457
22970,ENSG00000018189,cytoplasm,2510007
22997,ENSG00000129245,cytoplasm,2500317
23010,ENSG00000011295,cytoplasm,2500266
23044,ENSG00000167716,nucleus,2500777
23050,ENSG00000180891,cytoplasm,2501146
23054,ENSG00000204316,cytoplasm,2501485
23056,ENSG00000198795,nucleus,2510314
23083,ENSG00000173894,nucleus,2500908
23087,ENSG00000023572,nucleus,2320194
23094,ENSG00000120915,cytoplasm,2540144
23117,ENSG00000147677,cytoplasm,2540306
23138,ENSG00000104722,cytoplasm,2540103
23152,ENSG00000066855,cytoplasm,2540042
23195,ENSG00000136436,cytoplasm,2500567
23196,ENSG00000105732,nucleus,2510049
23211,ENSG00000164284,cytoplasm,2110346
23246,ENSG00000167699,cytoplasm,2500760
23274,ENSG00000170921,cytoplasm,2500846
23279,ENSG00000170291,cytoplasm,2500826
23288,ENSG00000157538,cytoplasm,2280301
23296,ENSG00000164904,cytoplasm,2480073
23303,ENSG00000167881,cytoplasm,2500807
23329,ENSG00000171953,cytoplasm,2500999
23369,ENSG00000188522,cytoplasm,2501349
23373,ENSG00000278845,cytoplasm,2500921
23385,ENSG00000278845,cytoplasm,2500919
23391,ENSG00000180329,cytoplasm,2501115
23423,ENSG00000135686,cytoplasm,2510142
23437,ENSG00000197497,nucleus,2510282
23456,ENSG00000186017,nucleus,2510254
23458,ENSG00000181472,nucleus,2510325
23505,ENSG00000171681,nucleus,2250233
23534,ENSG00000167377,cytoplasm,2250345
23535,ENSG00000159140,nucleus,2280013
23542,ENSG00000163697,cytoplasm,510052
23554,ENSG00000275066,cytoplasm,2500211
23564,ENSG00000175029,cytoplasm,2480083
23567,ENSG00000188895,nucleus,2501370
23571,ENSG00000198231,nucleus,2501401
23589,ENSG00000164134,cytoplasm,1450448
23605,ENSG00000175931,nucleus,500082
23606,ENSG00000130222,nucleus,560040
23632,ENSG00000125458,cytoplasm,2500270
23660,ENSG00000120915,cytoplasm,2540147
23670,ENSG00000147697,cytoplasm,2540320
23676,ENSG00000020129,cytoplasm,2550050
23689,ENSG00000163348,nucleus,1450442
23691,ENSG00000146670,nucleus,1390048
23720,ENSG00000104413,nucleus,2540669
23748,ENSG00000104450,cytoplasm,2540674
23765,ENSG00000133704,nucleus,2290082
23788,ENSG00000172171,cytoplasm,2501023
23806,ENSG00000180035,cytoplasm,2510217
23817,ENSG00000164645,nucleus,2440674
23826,ENSG00000005700,nucleus,560002
23861,ENSG00000183077,cytoplasm,2501282
23870,ENSG00000140743,nucleus,2250168
23883,ENSG00000133138,cytoplasm,260174
23893,ENSG00000177125,nucleus,2470732
23950,ENSG00000147724,nucleus,2540324
23967,ENSG00000171408,nucleus,2010088
24000,ENSG00000171475,nucleus,2500979
24002,ENSG00000179477,cytoplasm,2501097
24023,ENSG00000091732,nucleus,2440146
24032,ENSG00000091640,nucleus,2500090
24062,ENSG00000172466,nucleus,360014
24087,ENSG00000178952,cytoplasm,2380041
24089,ENSG00000140374,cytoplasm,2380027
24099,ENSG00000119125,nucleus,2470133
24103,ENSG00000180347,nucleus,2440789
24116,ENSG00000091127,nucleus,2440133
24120,ENSG00000077097,nucleus,2370024
24127,ENSG00000136883,cytoplasm,2470301
24138,ENSG00000066422,nucleus,2250028
24142,ENSG00000155313,cytoplasm,2280275
24154,ENSG00000106479,cytoplasm,2440287
24163,ENSG00000164645,cytoplasm,2440676
24187,ENSG00000163666,nucleus,1450445
24201,ENSG00000110367,cytoplasm,2420019
24219,ENSG00000070785,cytoplasm,2550164
24229,ENSG00000125449,cytoplasm,2500337
24260,ENSG00000105875,nucleus,2440172
24285,ENSG00000164684,nucleus,2540437
24288,ENSG00000158106,nucleus,2540405
24301,ENSG00000001460,nucleus,2550005
24318,ENSG00000121413,nucleus,1450236
24336,ENSG00000047410,nucleus,2290013
24338,ENSG00000161048,cytoplasm,2440643
24344,ENSG00000099783,nucleus,640106
24352,ENSG00000173473,nucleus,1450530
24371,ENSG00000196284,nucleus,1450666
24373,ENSG00000167491,nucleus,1450479
24385,ENSG00000112246,nucleus,360166
24401,ENSG00000136982,nucleus,2540228
24423,ENSG00000132591,cytoplasm,2500550
24451,ENSG00000000460,cytoplasm,2550001
24470,ENSG00000162909,cytoplasm,1310112
24505,ENSG00000180921,cytoplasm,2540754
24516,ENSG00000189120,nucleus,2501373
24517,ENSG00000136193,cytoplasm,2440449
24550,ENSG00000182154,cytoplasm,2471055
24558,ENSG00000104671,cytoplasm,2540095
24578,ENSG00000108094,nucleus,2370047
24594,ENSG00000067704,cytoplasm,2550148
24596,ENSG00000067704,cytoplasm,2550149
24616,ENSG00000196208,cytoplasm,2510266
24626,ENSG00000185504,nucleus,2501264
24632,ENSG00000059588,nucleus,2260151
24638,ENSG00000058085,cytoplasm,2550112
24646,ENSG00000176994,nucleus,2501002
24647,ENSG00000188523,cytoplasm,2470838
24649,ENSG00000104728,nucleus,2540107
24652,ENSG00000075413,nucleus,141504
24679,ENSG00000160949,nucleus,1450424
24684,ENSG00000171431,cytoplasm,2500965
24694,ENSG00000171723,cytoplasm,141647
24742,ENSG00000161647,cytoplasm,2500646
24743,ENSG00000197472,nucleus,2510280
24812,ENSG00000182307,nucleus,2540770
24826,ENSG00000168481,cytoplasm,2540544
24841,ENSG00000167447,nucleus,2500730
25020,ENSG00000164983,nucleus,2540497
25031,ENSG00000075151,cytoplasm,2550175
25059,ENSG00000265817,nucleus,2540865
25071,ENSG00000037637,nucleus,2550070
25073,ENSG00000010072,nucleus,2550031
25306,ENSG00000127993,nucleus,2440372
25690,ENSG00000173273,nucleus,2540622
25731,ENSG00000118508,cytoplasm,2590040
25763,ENSG00000118482,nucleus,2590023
25766,ENSG00000117523,cytoplasm,2550494
25770,ENSG00000091483,cytoplasm,2550264
25813,ENSG00000079246,nucleus,1470026
25820,ENSG00000160685,nucleus,1450423
25821,ENSG00000160957,nucleus,1470090
25941,ENSG00000198231,nucleus,2501402
25951,ENSG00000116221,cytoplasm,2550307
25959,ENSG00000043143,nucleus,2510016
25970,ENSG00000167766,nucleus,1450484
26070,ENSG00000198300,nucleus,1450715
26077,ENSG00000171766,cytoplasm,1150003
26085,ENSG00000104442,cytoplasm,1370056
26092,ENSG00000125944,nucleus,2550639
26293,ENSG00000184661,nucleus,2540809
26306,ENSG00000117748,nucleus,2550510
26309,ENSG00000117748,nucleus,2550508
26321,ENSG00000094631,nucleus,232591
26322,ENSG00000126067,nucleus,2550638
26324,ENSG00000126067,nucleus,2550637
26451,ENSG00000138756,nucleus,2690028
26452,ENSG00000125834,nucleus,2690022
26485,ENSG00000137992,cytoplasm,2550880
26486,ENSG00000108852,cytoplasm,2500217
26549,ENSG00000082146,cytoplasm,2690014
26558,ENSG00000136383,nucleus,2690027
26574,ENSG00000163558,cytoplasm,2750087
26587,ENSG00000111665,cytoplasm,1370078
26588,ENSG00000119772,nucleus,680278
26598,ENSG00000166181,nucleus,2320179
26614,ENSG00000102445,cytoplasm,510010
26624,ENSG00000137812,nucleus,2420045
26631,ENSG00000146918,nucleus,2440558
26633,ENSG00000147854,nucleus,2260102
26638,ENSG00000263001,nucleus,680064
26676,ENSG00000183888,nucleus,2360196
26697,ENSG00000147854,nucleus,2260103
26699,ENSG00000105879,nucleus,2440181
26720,ENSG00000146701,cytoplasm,2440507
26723,ENSG00000162402,nucleus,2551389
26731,ENSG00000121310,cytoplasm,2550565
26745,ENSG00000106628,nucleus,2440309
26750,ENSG00000121716,cytoplasm,2440314
26751,ENSG00000171103,cytoplasm,2260129
26752,ENSG00000188732,cytoplasm,2440890
26763,ENSG00000117691,nucleus,2550582
26803,ENSG00000121481,nucleus,1470048
26832,ENSG00000158079,nucleus,2220033
26834,ENSG00000156398,cytoplasm,2170067
26853,ENSG00000173473,nucleus,1450529
26863,ENSG00000138061,cytoplasm,620056
26864,ENSG00000078668,cytoplasm,670081
26871,ENSG00000136011,cytoplasm,1950896
26883,ENSG00000169193,nucleus,1951580
26887,ENSG00000144741,cytoplasm,1951115
26904,ENSG00000120820,cytoplasm,1950661
26907,ENSG00000164096,cytoplasm,1951448
26992,ENSG00000188958,cytoplasm,1952461
26993,ENSG00000159596,nucleus,2150163
26995,ENSG00000132963,nucleus,2230001
27062,ENSG00000105141,cytoplasm,1440159
27093,ENSG00000142512,cytoplasm,1951053
27097,ENSG00000122085,cytoplasm,590029
27104,ENSG00000116863,nucleus,2550390
27128,ENSG00000120278,nucleus,2590074
27141,ENSG00000116863,nucleus,2550388
27143,ENSG00000116191,nucleus,2550301
27175,ENSG00000120539,nucleus,2750040
27176,ENSG00000117148,cytoplasm,2550442
27181,ENSG00000092978,nucleus,2550279
27183,ENSG00000090273,cytoplasm,2550260
27189,ENSG00000117477,nucleus,2550479
27202,ENSG00000147586,cytoplasm,2540286
27206,ENSG00000116285,cytoplasm,2550314
27211,ENSG00000198783,nucleus,2501432
27214,ENSG00000150593,nucleus,252422
27215,ENSG00000173681,nucleus,232051
27229,ENSG00000123815,cytoplasm,2750048
27257,ENSG00000070759,nucleus,1840017
27258,ENSG00000159921,cytoplasm,1830059
27280,ENSG00000097007,nucleus,2750139
27300,ENSG00000161653,cytoplasm,2500651
27301,ENSG00000090621,cytoplasm,2550263
27319,ENSG00000120278,nucleus,2590071
27334,ENSG00000116668,cytoplasm,2550347
27379,ENSG00000156345,nucleus,2750080
27398,ENSG00000006611,cytoplasm,2700007
27406,ENSG00000117751,nucleus,2550513
27407,ENSG00000106153,cytoplasm,2540771
27417,ENSG00000117751,nucleus,2550514
27429,ENSG00000130772,nucleus,2550687
27438,ENSG00000116903,cytoplasm,2550412
27440,ENSG00000164743,cytoplasm,2540448
27442,ENSG00000134240,cytoplasm,2550764
27451,ENSG00000198208,nucleus,2750174
27452,ENSG00000117751,nucleus,2550512
